
==============================================================================
SUMMARY — every coordinate tested, its source, and what ablation says
==============================================================================

### huggyllama/llama-7b
    revision: 4782ad278652c7c71b72204d462d6d01eaaf7549   baseline ppl: 5.39
    coordinate           source             weight   ppl x      KL  verdict
    L30[257,7006]        found             -0.0136    x1.0   0.000  no effect
    L30[94,3721]         found              0.0103    x1.0   0.000  no effect
    L31[1512,8758]       found             -1.0312    x1.0   0.000  no effect
    L31[1512,2725]       found              0.8008    x1.0   0.001  no effect
    L31[1512,6083]       found              0.5273    x1.0   0.000  no effect
    L31[1512,1861]       found             -0.3965    x1.0   0.000  no effect
    L31[3208,1134]       found              0.0221    x1.0   0.000  no effect
    L31[3208,3486]       found             -0.1235    x1.0   0.000  no effect
    L31[3208,2440]       found              0.0520    x1.0   0.000  no effect
    L31[3208,1126]       found              0.0708    x1.0   0.000  no effect
    L31[3826,3320]       found              0.2119    x1.0   0.000  no effect
    L31[3826,832]        found              0.1040    x1.0   0.000  no effect
    L31[3826,2038]       found             -0.1147    x1.0   0.000  no effect
    L31[3826,3524]       found              0.1069    x1.0   0.000  no effect
    L31[3971,1126]       found             -0.0898    x1.0   0.000  no effect
    L31[3971,8301]       found              0.0381    x1.0   0.000  no effect
    L31[3971,6460]       found              0.0952    x1.0   0.000  no effect
    L31[3971,4143]       found              0.0601    x1.0   0.000  no effect
    L31[1512,5410]       found              0.3848    x1.0   0.000  no effect
    L31[1512,7153]       found              0.5000    x1.0   0.000  no effect
    L31[1512,381]        found              0.1572    x1.0   0.000  no effect
    L31[1512,10095]      found              0.3477    x1.0   0.000  no effect
    L31[3208,2818]       found              0.0405    x1.0   0.000  no effect
    L31[3208,482]        found              0.0378    x1.0   0.000  no effect
    L31[3208,414]        found              0.0913    x1.0   0.000  no effect
    L31[3208,1817]       found             -0.0649    x1.0   0.000  no effect
    L31[2611,8301]       found              0.1060    x1.0   0.000  no effect
    L31[2611,482]        found              0.1475    x1.0   0.000  no effect
    L31[2611,1523]       found              0.0947    x1.0   0.000  no effect
    L31[2611,620]        found             -0.2324    x1.0   0.000  no effect
    L31[3241,482]        found              0.1260    x1.0   0.000  no effect
    L31[3241,1373]       found              0.1025    x1.0   0.000  no effect
    L31[3241,1523]       found             -0.0864    x1.0   0.000  no effect
    L31[3241,419]        found             -0.1768    x1.0   0.000  no effect
    L31[1512,2046]       found              0.3711    x1.0   0.000  no effect
    L31[1512,10068]      found             -0.8281    x1.0   0.000  no effect
    L31[1512,2678]       found              0.4297    x1.0   0.000  no effect
    L31[1512,1126]       found             -0.2217    x1.0   0.000  no effect
    L31[2660,1126]       found              0.1611    x1.0   0.000  no effect
    L31[2660,148]        found              0.0913    x1.0   0.000  no effect
    L31[2660,6055]       found              0.0315    x1.0   0.000  no effect
    L31[2660,482]        found             -0.0649    x1.0   0.000  no effect
    L31[2611,6055]       found              0.0522    x1.0   0.000  no effect
    L31[2611,381]        found              0.0859    x1.0   0.000  no effect
    L31[2611,8669]       found              0.1943    x1.0   0.000  no effect
    L31[2611,1198]       found              0.1553    x1.0   0.000  no effect
    L31[392,1126]        found             -0.0957    x1.0   0.000  no effect
    L31[392,3524]        found             -0.0986    x1.0   0.000  no effect
    L31[392,148]         found             -0.0598    x1.0   0.000  no effect
    L31[392,2818]        found              0.0547    x1.0   0.000  no effect
    L31[1512,157]        found             -0.3105    x1.0   0.000  no effect
    L31[1512,8678]       found             -0.1865    x1.0   0.000  no effect
    L31[1512,7648]       found             -0.2832    x1.0   0.000  no effect
    L31[1512,1823]       found              0.2158    x1.0   0.000  no effect
    L31[317,1625]        found              0.0537    x1.0   0.000  no effect
    L31[317,8733]        found             -0.0742    x1.0   0.000  no effect
    L31[317,1134]        found              0.0342    x1.0   0.000  no effect
    L31[317,2818]        found              0.0698    x1.0   0.000  no effect
    L31[2042,1625]       found             -0.0869    x1.0   0.000  no effect
    L31[2042,8733]       found              0.0986    x1.0   0.000  no effect
    L31[2042,6055]       found             -0.0679    x1.0   0.000  no effect
    L31[2042,4186]       found              0.0491    x1.0   0.000  no effect
    L31[392,5989]        found             -0.0437    x1.0   0.000  no effect
    L31[392,5302]        found             -0.0737    x1.0   0.000  no effect
    L31[392,8301]        found             -0.0297    x1.0   0.000  no effect
    L31[392,6853]        found             -0.0742    x1.0   0.000  no effect
    L31[1512,2716]       found              0.8672    x1.0   0.000  no effect
    L31[1512,664]        found             -0.2832    x1.0   0.000  no effect
    L31[1512,799]        found              0.4609    x1.0   0.000  no effect
    L31[1512,5625]       found              0.3203    x1.0   0.000  no effect
    L31[3241,1134]       found             -0.0400    x1.0   0.000  no effect
    L31[3241,1861]       found              0.2041    x1.0   0.000  no effect
    L31[3241,1625]       found             -0.0299    x1.0   0.000  no effect
    L31[3241,4316]       found             -0.2207    x1.0   0.001  no effect
    L31[470,4186]        found              0.0913    x1.0   0.000  no effect
    L31[470,1625]        found             -0.0625    x1.0   0.000  no effect
    L31[470,1134]        found             -0.0388    x1.0   0.000  no effect
    L31[470,381]         found             -0.0771    x1.0   0.000  no effect
    L31[3971,3524]       found              0.0752    x1.0   0.000  no effect
    L31[3971,2818]       found              0.0454    x1.0   0.000  no effect
    L31[3971,8697]       found              0.0532    x1.0   0.000  no effect
    L31[3971,482]        found              0.0398    x1.0   0.000  no effect
    L31[1512,3275]       found              0.1592    x1.0   0.000  no effect
    L31[1512,3673]       found             -1.4062    x1.0   0.001  no effect
    L31[1512,3152]       found              0.3105    x1.0   0.000  no effect
    L31[1512,1587]       found              0.2129    x1.0   0.000  no effect
    L31[3971,5989]       found             -0.0354    x1.0   0.000  no effect
    L31[3971,2105]       found             -0.0923    x1.0   0.000  no effect
    L31[3971,9441]       found              0.0596    x1.0   0.000  no effect
    L31[3971,4186]       found              0.0156    x1.0   0.000  no effect
    L31[3241,1299]       found             -0.2490    x1.0   0.000  no effect
    L31[3241,6083]       found             -0.2109    x1.0   0.000  no effect
    L31[3241,414]        found              0.2041    x1.0   0.000  no effect
    L31[3241,4143]       found              0.0981    x1.0   0.000  no effect
    L31[2281,4186]       found              0.0542    x1.0   0.000  no effect
    L31[2281,8733]       found              0.0571    x1.0   0.000  no effect
    L31[2281,2105]       found             -0.1904    x1.0   0.000  no effect
    L31[2281,1198]       found             -0.1416    x1.0   0.000  no effect
    L31[1512,9439]       found             -0.1836    x1.0   0.000  no effect
    L31[1512,6106]       found             -0.4336    x1.0   0.000  no effect
    L31[1512,3644]       found             -0.1445    x1.0   0.000  no effect
    L31[1512,9843]       found              0.3770    x1.0   0.000  no effect
    L31[3208,381]        found             -0.0311    x1.0   0.000  no effect
    L31[3208,4186]       found             -0.0149    x1.0   0.000  no effect
    L31[3208,3644]       found             -0.0530    x1.0   0.000  no effect
    L31[3208,1373]       found              0.0278    x1.0   0.000  no effect
    L31[2215,1625]       found             -0.0544    x1.0   0.000  no effect
    L31[2215,3524]       found             -0.2617    x1.0   0.000  no effect
    L31[2215,4186]       found              0.0605    x1.0   0.000  no effect
    L31[2215,6055]       found              0.0442    x1.0   0.000  no effect
    L31[381,1625]        found              0.0310    x1.0   0.000  no effect
    L31[381,8301]        found              0.0471    x1.0   0.000  no effect
    L31[381,6055]        found              0.0284    x1.0   0.000  no effect
    L31[381,8733]        found             -0.0325    x1.0   0.000  no effect
    L31[1512,9258]       found             -0.2393    x1.0   0.000  no effect
    L31[1512,419]        found              0.1436    x1.0   0.000  no effect
    L31[1512,9106]       found              0.2793    x1.0   0.000  no effect
    L31[1512,2085]       found             -0.8594    x1.0   0.000  no effect
    L31[3208,10095]      found             -0.0649    x1.0   0.000  no effect
    L31[3208,127]        found             -0.0547    x1.0   0.000  no effect
    L31[3208,1299]       found             -0.0913    x1.0   0.000  no effect
    L31[3208,3416]       found             -0.0640    x1.0   0.000  no effect
    L31[1076,5989]       found             -0.1533    x1.0   0.000  no effect
    L31[1076,8301]       found              0.0479    x1.0   0.000  no effect
    L31[1076,148]        found             -0.0698    x1.0   0.000  no effect
    L31[1076,5818]       found             -0.0713    x1.0   0.000  no effect
    L31[3971,4008]       found              0.1270    x1.0   0.000  no effect
    L31[3971,1198]       found             -0.0684    x1.0   0.000  no effect
    L31[3971,5279]       found              0.1128    x1.0   0.000  no effect
    L31[3971,127]        found              0.0562    x1.0   0.000  no effect
    L31[1512,5929]       found              0.1475    x1.0   0.000  no effect
    L31[1512,3416]       found             -0.1719    x1.0   0.000  no effect
    L31[1512,6460]       found              0.1504    x1.0   0.000  no effect
    L31[1512,4316]       found              0.1807    x1.0   0.000  no effect
    L31[1360,1625]       found              0.0845    x1.0   0.000  no effect
    L31[1360,381]        found              0.2119    x1.0   0.001  no effect
    L31[1360,1134]       found              0.0874    x1.0   0.000  no effect
    L31[1360,482]        found             -0.1973    x1.0   0.001  no effect
    L31[2002,381]        found              0.0981    x1.0   0.000  no effect
    L31[2002,1126]       found              0.1553    x1.0   0.000  no effect
    L31[2002,4186]       found             -0.0452    x1.0   0.000  no effect
    L31[2002,10241]      found              0.1670    x1.0   0.000  no effect
    L31[3208,1523]       found             -0.0204    x1.0   0.000  no effect
    L31[3208,3100]       found             -0.1562    x1.0   0.000  no effect
    L31[3208,2368]       found             -0.0522    x1.0   0.000  no effect
    L31[3208,698]        found              0.0811    x1.0   0.000  no effect
    => real super weights: none
    => Table 2 for this model: 0 of 1 confirmed by ablation

### meta-llama/Llama-2-13b-hf
    revision: 5c31dfb671ce7cfe2d7bb7c04375e44c55e815b1   baseline ppl: 5.40
    coordinate           source             weight   ppl x      KL  verdict
    L3[4743,7678]        found + table2    -1.5781    x1.4   0.049  no effect
    L3[2100,7678]        found             -0.9102    x1.1   0.016  no effect
    L3[2772,7678]        found             -0.0835    x1.0   0.001  no effect
    L3[4776,7678]        found             -0.0908    x1.0   0.002  no effect
    L38[4743,3161]       found             -1.0312    x1.1   0.000  no effect
    L38[4743,11702]      found              0.8828    x1.0   0.000  no effect
    L38[2100,3161]       found             -0.7383    x1.2   0.000  no effect
    L38[2100,11702]      found              0.6484    x1.0   0.000  no effect
    L38[2404,3161]       found              0.2949    x1.0   0.000  no effect
    L38[21,3161]         found              0.1416    x1.0   0.000  no effect
    L38[21,11702]        found             -0.1206    x1.0   0.000  no effect
    L39[2285,10686]      found             -0.3379    x1.0   0.000  no effect
    L39[2285,4330]       found             -0.5430    x1.0   0.000  no effect
    L39[2285,9151]       found              0.1943    x1.0   0.000  no effect
    L39[2285,2696]       found             -0.1875    x1.0   0.000  no effect
    L39[2772,10686]      found              0.2949    x1.0  -0.000  no effect
    L39[2772,4330]       found              0.4082    x1.0   0.000  no effect
    L39[2772,9151]       found             -0.2002    x1.0   0.000  no effect
    L39[2772,8002]       found              0.2295    x1.0   0.000  no effect
    L39[423,10686]       found             -0.3008    x1.0   0.000  no effect
    L39[423,4330]        found             -0.1055    x1.0   0.000  no effect
    L39[423,9151]        found              0.0557    x1.0   0.000  no effect
    L39[423,1353]        found             -0.3828    x1.0   0.000  no effect
    L39[1683,10686]      found             -0.1455    x1.0   0.000  no effect
    L39[1683,4330]       found             -0.2334    x1.0   0.000  no effect
    L39[1683,1353]       found             -0.3887    x1.0   0.000  no effect
    L39[1683,4705]       found             -0.1436    x1.0   0.000  no effect
    L7[2100,7558]        found              0.9570    x1.0   0.000  no effect
    L7[2100,7693]        found             -0.9180    x1.0   0.000  no effect
    L7[2100,4490]        found             -0.9336    x1.0   0.000  no effect
    L7[2100,10754]       found              0.9961    x1.0   0.000  no effect
    L7[4743,7558]        found              0.7539    x1.0   0.000  no effect
    L7[4743,7693]        found             -0.7266    x1.0   0.000  no effect
    L7[4743,4490]        found             -0.7656    x1.0   0.000  no effect
    L7[4743,10754]       found              0.7539    x1.0   0.000  no effect
    L7[4776,7693]        found              0.2734    x1.0   0.000  no effect
    L7[4776,4490]        found              0.2734    x1.0   0.000  no effect
    L7[4776,2390]        found             -0.2910    x1.0   0.000  no effect
    L7[4776,10754]       found             -0.2002    x1.0   0.000  no effect
    L7[46,7558]          found             -0.1768    x1.0   0.000  no effect
    L7[46,10754]         found             -0.1484    x1.0   0.000  no effect
    L7[46,6926]          found              0.2188    x1.0   0.000  no effect
    L7[46,4490]          found              0.0835    x1.0   0.000  no effect
    L3[4743,8811]        found              1.5547    x1.0   0.000  no effect
    L3[4743,11371]       found             -1.5547    x1.0   0.000  no effect
    L3[2100,8811]        found              0.9180    x1.1   0.000  no effect
    L3[2100,11371]       found             -0.9102    x1.1   0.000  no effect
    L3[110,7678]         found              0.0591    x1.0   0.002  no effect
    L3[1554,7678]        found              0.0532    x1.0   0.000  no effect
    L7[2100,2390]        found              0.9453    x1.0   0.000  no effect
    L7[2100,11854]       found              0.8711    x1.0   0.000  no effect
    L7[4743,2390]        found              0.6992    x1.0   0.000  no effect
    L7[4743,11854]       found              0.3438    x1.0   0.000  no effect
    L7[2772,2390]        found              0.0981    x1.0   0.000  no effect
    L7[2772,4490]        found             -0.1006    x1.0   0.000  no effect
    L7[2772,7558]        found              0.1465    x1.0   0.000  no effect
    L7[2772,7693]        found             -0.0815    x1.0   0.000  no effect
    L7[1554,2390]        found              0.1187    x1.0   0.000  no effect
    L7[1554,4490]        found             -0.1172    x1.0   0.000  no effect
    L7[1554,11854]       found              0.1816    x1.0   0.000  no effect
    L38[4743,10204]      found              0.8164    x1.0   0.000  no effect
    L38[4743,2742]       found              0.5625    x1.0   0.000  no effect
    L38[4743,2117]       found             -0.6602    x1.0   0.000  no effect
    L38[4743,11853]      found              0.5664    x1.0   0.000  no effect
    L38[2100,10204]      found              0.5586    x1.0   0.000  no effect
    L38[2100,2742]       found              0.3965    x1.0   0.000  no effect
    L38[2100,2117]       found             -0.4375    x1.0   0.000  no effect
    L38[2100,11853]      found              0.3867    x1.0   0.000  no effect
    L38[2404,2742]       found             -0.1406    x1.0   0.000  no effect
    L38[2404,10204]      found             -0.1523    x1.0   0.000  no effect
    L38[2404,2117]       found              0.1260    x1.0   0.000  no effect
    L38[2404,11853]      found             -0.1299    x1.0   0.000  no effect
    L38[21,2742]         found             -0.1040    x1.0   0.000  no effect
    L38[21,10204]        found             -0.0957    x1.0   0.000  no effect
    L38[21,2117]         found              0.0908    x1.0   0.000  no effect
    L38[21,3841]         found              0.0840    x1.0   0.000  no effect
    L39[2285,5925]       found              0.4414    x1.0   0.000  no effect
    L39[2285,2331]       found              0.8125    x1.0   0.000  no effect
    L39[2285,12189]      found             -0.7070    x1.0   0.000  no effect
    L39[2285,8191]       found              0.6523    x1.0   0.000  no effect
    L39[2772,5925]       found             -0.3555    x1.0   0.000  no effect
    L39[2772,2331]       found             -0.5977    x1.0   0.000  no effect
    L39[2772,8191]       found             -0.5039    x1.0   0.000  no effect
    L39[2772,12219]      found             -0.1641    x1.0   0.000  no effect
    L39[3823,1361]       found             -0.2246    x1.0   0.000  no effect
    L39[3823,13511]      found              0.2988    x1.0   0.000  no effect
    L39[3823,10848]      found              0.1621    x1.0   0.000  no effect
    L39[3823,9625]       found             -0.1445    x1.0   0.000  no effect
    L39[3364,10848]      found             -0.1147    x1.0   0.000  no effect
    L39[3364,1361]       found              0.1152    x1.0   0.000  no effect
    L39[3364,13512]      found             -0.1113    x1.0   0.000  no effect
    L39[3364,5925]       found              0.1187    x1.0   0.000  no effect
    L3[4923,7678]        found             -0.0430    x1.0   0.001  no effect
    L3[1160,7678]        found              0.0383    x1.0   0.001  no effect
    L3[3837,7678]        found             -0.0388    x1.0   0.001  no effect
    L3[2285,7678]        found             -0.0356    x1.0   0.000  no effect
    L7[2772,7575]        found              0.6953    x1.0   0.000  no effect
    L7[2772,9418]        found             -0.5234    x1.0   0.000  no effect
    L7[2772,8106]        found             -0.4102    x1.0   0.000  no effect
    L7[2772,11854]       found             -0.0253    x1.0   0.000  no effect
    L7[2285,2390]        found             -0.0825    x1.0   0.000  no effect
    L7[2285,4490]        found              0.0605    x1.0   0.000  no effect
    L7[1277,10380]       found             -0.5430    x1.0   0.000  no effect
    L7[1277,2401]        found              0.0898    x1.0   0.000  no effect
    L7[1277,7693]        found              0.0527    x1.0   0.000  no effect
    L7[1277,11854]       found              0.0483    x1.0   0.000  no effect
    L7[1244,7693]        found             -0.1147    x1.0   0.000  no effect
    L7[1244,2390]        found             -0.0281    x1.0   0.000  no effect
    L7[1244,11854]       found             -0.1216    x1.0   0.000  no effect
    L39[2772,1071]       found              1.1719    x1.0   0.000  no effect
    L39[2772,11035]      found             -0.8945    x1.0   0.000  no effect
    L39[2772,55]         found              0.5508    x1.0   0.000  no effect
    L39[2772,10954]      found             -0.5586    x1.0   0.000  no effect
    L39[2285,11035]      found              1.0312    x1.0   0.000  no effect
    L39[2285,55]         found             -0.6992    x1.0   0.000  no effect
    L39[2285,10954]      found              0.7734    x1.0   0.000  no effect
    L39[2285,1071]       found             -0.7656    x1.0   0.000  no effect
    L39[423,5925]        found              0.1475    x1.0   0.000  no effect
    L39[423,914]         found             -0.4688    x1.0   0.000  no effect
    L39[423,6420]        found             -0.3086    x1.0   0.000  no effect
    L39[423,11582]       found              0.3105    x1.0   0.000  no effect
    L39[3823,5925]       found             -0.1367    x1.0   0.000  no effect
    L39[3823,4801]       found              0.2207    x1.0   0.000  no effect
    L39[3823,11458]      found             -0.1001    x1.0   0.000  no effect
    L39[3823,9056]       found              0.1279    x1.0   0.000  no effect
    L39[2772,230]        found              0.7891    x1.0   0.000  no effect
    L39[2772,6420]       found             -0.4590    x1.0   0.000  no effect
    L39[2772,6060]       found             -0.4180    x1.0   0.000  no effect
    L39[2772,11582]      found             -0.6562    x1.0   0.000  no effect
    L39[2285,6060]       found              0.5703    x1.0   0.000  no effect
    L39[2285,230]        found             -0.7852    x1.0   0.000  no effect
    L39[2285,11458]      found              0.4980    x1.0   0.000  no effect
    L39[2285,7928]       found             -0.7891    x1.0   0.000  no effect
    L39[423,1071]        found              0.1738    x1.0   0.000  no effect
    L39[423,1517]        found             -0.2090    x1.0   0.000  no effect
    L39[423,10028]       found              0.3223    x1.0   0.000  no effect
    L39[423,55]          found             -0.1001    x1.0   0.000  no effect
    L39[1683,5925]       found              0.1484    x1.0   0.000  no effect
    L39[1683,6420]       found             -0.3711    x1.0   0.000  no effect
    L39[1683,914]        found             -0.4688    x1.0   0.000  no effect
    L39[1683,2331]       found              0.1729    x1.0   0.000  no effect
    L39[2772,11458]      found             -0.3320    x1.0   0.000  no effect
    L39[2772,7928]       found              0.5898    x1.0  -0.000  no effect
    L39[2772,1309]       found              0.6289    x1.0   0.000  no effect
    L39[2772,9932]       found             -0.4688    x1.0   0.000  no effect
    L39[2285,1309]       found             -0.7656    x1.0   0.000  no effect
    L39[2285,1517]       found             -0.4688    x1.0   0.000  no effect
    L39[2285,7800]       found              0.7305    x1.0   0.000  no effect
    L39[2285,212]        found              0.3730    x1.0   0.000  no effect
    L39[423,5390]        found              0.1187    x1.0   0.000  no effect
    L39[423,212]         found              0.1641    x1.0   0.000  no effect
    L39[423,9698]        found             -0.2402    x1.0   0.000  no effect
    L39[423,1751]        found              0.2949    x1.0   0.000  no effect
    L39[1683,9932]       found              0.4141    x1.0   0.000  no effect
    L39[1683,55]         found             -0.1670    x1.0   0.000  no effect
    L39[1683,11582]      found              0.3359    x1.0   0.000  no effect
    L39[1683,212]        found              0.2559    x1.0   0.000  no effect
    L39[2772,212]        found             -0.3848    x1.0   0.000  no effect
    L39[2772,1517]       found              0.3750    x1.0   0.000  no effect
    L39[2772,6207]       found             -0.5820    x1.0   0.000  no effect
    L39[2772,914]        found              0.3613    x1.0   0.000  no effect
    L39[2285,10221]      found              0.5781    x1.0   0.000  no effect
    L39[2285,10017]      found              0.8242    x1.0   0.000  no effect
    L39[2285,7042]       found              0.2344    x1.0   0.000  no effect
    L39[2285,1751]       found              0.5430    x1.0   0.000  no effect
    L39[1683,6060]       found              0.1934    x1.0   0.000  no effect
    L39[1683,12189]      found             -0.3145    x1.0   0.000  no effect
    L39[1683,10221]      found              0.3164    x1.0   0.000  no effect
    L39[1683,1517]       found             -0.1914    x1.0   0.000  no effect
    L39[423,12189]       found             -0.1777    x1.0   0.000  no effect
    L39[423,10221]       found              0.2119    x1.0   0.000  no effect
    L39[423,3502]        found              0.2295    x1.0   0.000  no effect
    L39[423,6530]        found              0.1328    x1.0   0.000  no effect
    L39[2772,6487]       found             -0.5859    x1.0   0.000  no effect
    L39[2772,11242]      found              0.8203    x1.0   0.000  no effect
    L39[2772,7800]       found             -0.4102    x1.0   0.000  no effect
    L39[2772,13677]      found              0.6172    x1.0   0.000  no effect
    L39[2285,13677]      found             -0.8242    x1.0   0.000  no effect
    L39[2285,6207]       found              0.5234    x1.0   0.000  no effect
    L39[2285,13630]      found             -0.6680    x1.0   0.000  no effect
    L39[2285,861]        found              0.3086    x1.0   0.000  no effect
    L39[423,7626]        found             -0.3164    x1.0   0.000  no effect
    L39[423,11458]       found              0.0859    x1.0   0.000  no effect
    L39[423,230]         found             -0.1328    x1.0   0.000  no effect
    L39[423,2331]        found              0.0500    x1.0   0.000  no effect
    L39[1683,1751]       found              0.2891    x1.0   0.000  no effect
    L39[1683,5390]       found              0.1094    x1.0   0.000  no effect
    L39[1683,11458]      found              0.1138    x1.0   0.000  no effect
    L39[1683,9625]       found             -0.2500    x1.0   0.000  no effect
    L39[2772,10017]      found             -0.5117    x1.0   0.000  no effect
    L39[2772,1751]       found             -0.3906    x1.0   0.000  no effect
    L39[2772,13630]      found              0.4922    x1.0   0.000  no effect
    L39[2772,12189]      found              0.2715    x1.0   0.000  no effect
    L39[2285,11242]      found             -0.9102    x1.0   0.000  no effect
    L39[2285,6487]       found              0.6211    x1.0   0.000  no effect
    L39[2285,5715]       found             -0.7031    x1.0   0.000  no effect
    L39[2285,914]        found             -0.2715    x1.0   0.000  no effect
    L39[423,6060]        found              0.0854    x1.0   0.000  no effect
    L39[423,9056]        found              0.1152    x1.0   0.000  no effect
    L39[423,13470]       found              0.1592    x1.0   0.000  no effect
    L39[423,528]         found             -0.0869    x1.0   0.000  no effect
    L39[4612,5925]       found              0.0796    x1.0   0.000  no effect
    L39[4612,4801]       found             -0.1357    x1.0   0.000  no effect
    L39[4612,11458]      found              0.0613    x1.0   0.000  no effect
    L39[4612,6530]       found              0.0874    x1.0   0.000  no effect
    L39[2772,10221]      found             -0.3262    x1.0   0.000  no effect
    L39[2772,2739]       found             -0.2578    x1.0   0.000  no effect
    L39[2772,10482]      found              0.3555    x1.0   0.000  no effect
    L39[2772,6530]       found             -0.1914    x1.0   0.000  no effect
    L39[2285,10191]      found              0.8594    x1.0   0.000  no effect
    L39[2285,10421]      found             -0.4648    x1.0   0.000  no effect
    L39[2285,8796]       found             -0.5547    x1.0   0.000  no effect
    L39[2285,4426]       found              0.8164    x1.0   0.000  no effect
    L39[423,13223]       found             -0.1475    x1.0   0.000  no effect
    L39[423,5715]        found             -0.2598    x1.0   0.000  no effect
    L39[423,3704]        found              0.2471    x1.0   0.000  no effect
    L39[423,13001]       found             -0.0864    x1.0   0.000  no effect
    L39[1237,6420]       found             -0.3438    x1.0   0.000  no effect
    L39[1237,9932]       found             -0.5078    x1.0   0.000  no effect
    L39[1237,10954]      found              0.2324    x1.0   0.000  no effect
    L39[1237,11035]      found             -0.2676    x1.0   0.000  no effect
    L39[2772,8796]       found              0.4727    x1.0   0.000  no effect
    L39[2772,8785]       found              1.0781    x1.0   0.000  no effect
    L39[2772,10784]      found              0.2656    x1.0   0.000  no effect
    L39[2772,13788]      found             -0.5430    x1.0   0.000  no effect
    L39[2285,10482]      found             -0.3633    x1.0   0.000  no effect
    L39[2285,2739]       found              0.2500    x1.0   0.000  no effect
    L39[2285,10784]      found             -0.2988    x1.0   0.000  no effect
    L39[2285,13788]      found              0.5938    x1.0   0.000  no effect
    L39[1683,13223]      found              0.2031    x1.0   0.000  no effect
    L39[1683,9698]       found             -0.1934    x1.0   0.000  no effect
    L39[1683,7800]       found              0.2295    x1.0   0.000  no effect
    L39[1683,6207]       found              0.2217    x1.0   0.000  no effect
    L39[3823,3502]       found              0.1836    x1.0   0.000  no effect
    L39[3823,6060]       found             -0.0723    x1.0   0.000  no effect
    L39[3823,13451]      found              0.1025    x1.0   0.000  no effect
    L39[3823,7011]       found              0.1074    x1.0   0.000  no effect
    L39[2772,5289]       found             -0.2021    x1.0   0.000  no effect
    L39[2772,10028]      found              0.2373    x1.0   0.000  no effect
    L39[2772,7067]       found              0.1465    x1.0   0.000  no effect
    L39[2772,5149]       found             -0.5078    x1.0   0.000  no effect
    L39[2285,5289]       found              0.2158    x1.0   0.000  no effect
    L39[2285,6530]       found              0.1699    x1.0   0.000  no effect
    L39[2285,9932]       found              0.1777    x1.0   0.000  no effect
    L39[2285,6420]       found             -0.1118    x1.0   0.000  no effect
    L39[423,2569]        found             -0.2334    x1.0   0.000  no effect
    L39[423,4469]        found             -0.4219    x1.0   0.000  no effect
    L39[423,7042]        found              0.0552    x1.0   0.000  no effect
    L39[423,11627]       found             -0.1533    x1.0   0.000  no effect
    L39[1683,7042]       found              0.0928    x1.0   0.000  no effect
    L39[1683,1309]       found             -0.1836    x1.0   0.000  no effect
    L39[1683,2739]       found              0.1621    x1.0   0.000  no effect
    L39[1683,861]        found              0.1245    x1.0   0.000  no effect
    L39[2772,4426]       found             -0.5820    x1.0   0.000  no effect
    L39[2772,1643]       found              0.1641    x1.0   0.000  no effect
    L39[2772,5715]       found              0.3281    x1.0   0.000  no effect
    L39[2772,13470]      found             -0.1914    x1.0   0.000  no effect
    L39[2285,1353]       found             -0.2314    x1.0   0.000  no effect
    L39[2285,2403]       found              0.4727    x1.0   0.000  no effect
    L39[2285,1643]       found             -0.1680    x1.0   0.000  no effect
    L39[2285,5149]       found              0.4668    x1.0   0.000  no effect
    L39[423,8785]        found              0.4648    x1.0   0.000  no effect
    L39[423,6207]        found              0.1216    x1.0   0.000  no effect
    L39[423,3691]        found              0.1953    x1.0   0.000  no effect
    L39[423,2646]        found              0.0903    x1.0   0.000  no effect
    L39[1683,8551]       found             -0.2178    x1.0   0.000  no effect
    L39[1683,11627]      found             -0.2412    x1.0   0.000  no effect
    L39[1683,13470]      found              0.1709    x1.0   0.000  no effect
    L39[1683,5715]       found             -0.2773    x1.0   0.000  no effect
    L39[2772,861]        found             -0.1230    x1.0   0.000  no effect
    L39[2772,3502]       found              0.2031    x1.0   0.000  no effect
    L39[2772,4121]       found             -0.1260    x1.0  -0.000  no effect
    L39[2772,7042]       found             -0.0825    x1.0   0.000  no effect
    L39[2285,8551]       found              0.2334    x1.0   0.000  no effect
    L39[2285,3984]       found             -0.1641    x1.0   0.000  no effect
    L39[2285,2646]       found              0.1670    x1.0   0.000  no effect
    L39[2285,7067]       found             -0.1123    x1.0   0.000  no effect
    L39[1718,5925]       found              0.1504    x1.0   0.000  no effect
    L39[1718,345]        found              0.1357    x1.0   0.000  no effect
    L39[1718,11458]      found              0.0718    x1.0   0.000  no effect
    L39[1718,13451]      found             -0.1099    x1.0   0.000  no effect
    L39[423,7633]        found             -0.3125    x1.0   0.000  no effect
    L39[423,2739]        found              0.0850    x1.0   0.000  no effect
    L39[423,7011]        found              0.0791    x1.0   0.000  no effect
    L39[423,7883]        found             -0.1631    x1.0   0.000  no effect
    L39[2772,2403]       found             -0.3730    x1.0   0.000  no effect
    L39[2772,2525]       found              0.1494    x1.0   0.000  no effect
    L39[2772,11195]      found             -0.6172    x1.0   0.000  no effect
    L39[2772,5390]       found             -0.0674    x1.0   0.000  no effect
    L39[2285,1478]       found              0.4590    x1.0   0.000  no effect
    L39[2285,11195]      found              0.6445    x1.0   0.000  no effect
    L39[2285,100]        found              0.4531    x1.0   0.000  no effect
    L39[2285,11582]      found              0.1328    x1.0   0.000  no effect
    L39[3823,345]        found             -0.1079    x1.0   0.000  no effect
